Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Truck,1,63175,108,2093,34,8.1,12.31,31,30,Moderate,Medium,12,No,3471-9487
Sedan,10,225961,96,1599,28,16.9,12.51,34,29,Moderate,Low,1,No,31912-102544
Hatchback,10,35763,91,3190,34,17.2,12.74,41,28,Good,Low,2,No,72509-128407
SUV,11,229619,101,1454,33,12.4,12.47,30,32,Worn,Low,1,No,43699-180000
SUV,2,246724,104,2729,34,9.0,11.85,25,34,Good,High,11,No,6900-54019
SUV,11,227457,105,1060,23,13.2,11.75,33,36,Good,Medium,1,No,64132-124664
Sedan,7,244051,87,2334,29,16.4,12.32,36,35,Good,Low,10,No,52855-150073
Sedan,12,207244,99,956,34,12.1,12.54,32,32,Worn,Low,11,No,22460-63304
Hatchback,10,65992,94,2519,36,15.1,12.48,38,32,Critical,Medium,5,No,26214-72690
Truck,4,179315,107,1581,30,4.3,11.78,31,30,Good,Low,5,No,15869-100474
SUV,11,94938,94,3023,37,10.1,11.87,31,34,Good,High,3,No,35003-101611
Truck,3,202260,100,778,27,3.2,11.82,41,33,Good,Low,11,No,28693-60709
Truck,3,89209,99,2770,32,6.3,12.42,43,31,Moderate,Medium,12,No,9669-26587
Sedan,6,106653,87,2698,32,18.7,12.76,44,29,Good,High,1,No,2677-134594
Hatchback,4,237096,92,3234,37,18.6,12.55,44,32,Worn,High,4,No,19381-61441
Hatchback,6,96632,94,2654,35,19.9,11.88,26,34,Good,Low,10,No,83331-169589
SUV,4,30346,100,3298,38,11.0,12.63,25,28,Good,Low,12,No,56493-119673
Hatchback,11,54596,86,2714,32,15.9,12.6,28,29,Good,Low,2,No,57123-158689
Sedan,3,141667,99,859,40,11.4,11.78,45,33,Critical,Low,10,No,21745-46929
Hatchback,10,151195,87,2273,32,14.6,11.96,31,34,Moderate,High,10,No,15873-62783
SUV,3,111441,93,2756,27,9.2,12.33,31,30,Good,High,10,Yes,15506-65782
Hatchback,5,210202,96,3480,29,13.9,12.61,29,31,Good,High,8,No,16474-44604
SUV,2,145710,88,930,32,10.4,12.41,34,28,Moderate,Low,9,No,93502-148120
Sedan,10,36164,93,1280,39,17.7,12.11,25,30,Good,Low,7,No,44803-131965
SUV,9,125798,102,3401,38,8.3,11.86,37,35,Moderate,Low,10,No,54286-180000
Hatchback,10,178874,87,2362,36,20.4,11.76,30,35,Critical,Low,12,No,23066-86686
Hatchback,8,153400,99,2650,35,21.3,12.32,33,36,Moderate,Medium,5,No,27313-45539
Hatchback,4,170220,92,2042,36,15.1,12.36,39,35,Moderate,Low,11,Yes,29873-54375
SUV,5,98846,96,711,42,11.7,12.19,44,29,Worn,High,4,Yes,15363-36527
Truck,7,182697,99,3371,29,8.2,11.78,42,32,Good,Low,11,No,28914-64516
SUV,5,90075,95,1607,33,10.3,12.72,38,35,Good,Low,7,Yes,50640-112164
Truck,4,231379,108,1629,16,6.0,12.11,26,36,Good,Low,10,No,6089-27510
SUV,2,216557,100,869,39,14.1,12.44,32,34,Good,Low,6,Yes,86389-169009
Sedan,3,8955,97,1810,39,12.7,12.15,32,35,Good,High,9,No,42923-69013
SUV,8,24380,91,2109,36,12.5,12.14,36,36,Moderate,Medium,12,No,37830-64066
Sedan,2,5830,93,2351,33,10.8,12.62,25,35,Critical,Medium,2,No,28563-50293
Hatchback,5,189468,91,3215,38,21.0,11.84,34,28,Good,Medium,12,No,49169-99605
SUV,9,34348,95,3101,36,12.0,11.78,34,33,Good,Medium,12,No,17878-93774
SUV,3,241091,94,977,31,7.3,12.79,33,36,Moderate,Low,6,Yes,37788-105860
SUV,8,144639,91,1653,37,9.3,12.45,36,31,Moderate,Medium,2,No,88334-141906
Hatchback,12,229204,87,1458,38,13.9,12.2,36,32,Good,Low,2,No,24122-180000
Sedan,5,178072,92,1544,37,16.5,12.76,43,28,Worn,High,7,Yes,12151-53118
Hatchback,1,12010,93,2780,43,19.2,12.22,45,28,Moderate,High,12,Yes,17393-29899
SUV,3,33589,98,847,32,14.8,12.15,38,29,Critical,Low,2,No,43427-82103
Sedan,2,150904,95,3068,35,15.8,11.83,44,35,Good,Medium,11,No,28768-79620
SUV,4,154591,102,2709,27,11.2,12.66,40,31,Moderate,Low,7,No,40667-113217
Hatchback,9,34937,83,2433,43,16.6,12.02,45,30,Moderate,High,7,No,25303-91123
Hatchback,8,99473,97,1181,35,17.8,12.43,41,33,Moderate,Medium,8,No,20241-40723
SUV,9,38695,100,870,37,12.8,11.91,34,36,Moderate,Low,3,Yes,37732-72300
SUV,1,201384,103,2675,37,12.4,12.32,26,30,Good,Low,7,No,69519-147595
Sedan,11,128317,87,3014,40,16.1,11.87,33,29,Worn,Low,5,No,87326-180000
SUV,8,5323,98,966,31,12.2,12.5,26,30,Good,Medium,1,Yes,43988-94472
Truck,3,53542,103,2910,29,5.5,11.91,31,31,Critical,Low,12,No,904-6311
Truck,10,17996,108,3435,30,3.7,12.6,37,34,Good,Medium,6,No,3322-57662
SUV,6,136057,100,1186,40,12.7,12.66,40,32,Worn,High,12,Yes,9750-26594
Hatchback,1,237175,84,1866,41,17.7,12.67,27,36,Good,Low,6,No,47763-113633
Sedan,11,65976,94,758,36,17.3,12.53,43,34,Good,Low,5,No,70014-113332
Sedan,2,136750,87,3197,27,17.2,11.96,45,34,Moderate,Medium,7,No,40035-118262
SUV,5,224412,94,1647,31,8.2,12.78,42,32,Critical,Low,1,Yes,46329-124211
Sedan,5,206928,98,1682,39,14.1,12.04,43,35,Good,High,6,No,32660-53746
Sedan,5,39263,101,1958,30,15.6,12.52,42,31,Good,Low,7,No,45432-115976
Sedan,3,143043,95,2502,31,17.7,12.06,25,35,Good,High,7,No,30999-57201
SUV,1,55767,102,3239,27,11.3,12.66,42,31,Good,Medium,8,No,45581-107717
Truck,4,20199,108,3035,33,8.9,12.57,40,29,Moderate,Medium,9,No,12941-46939
Truck,3,192374,106,633,29,9.4,11.79,42,33,Good,Low,9,No,22944-34942
SUV,8,180698,107,2187,41,12.0,12.09,29,30,Good,Low,11,No,11875-62827
Truck,12,232073,98,3491,33,6.3,12.31,45,30,Good,Low,8,Yes,34361-65833
Truck,7,72963,107,2552,15,5.4,12.64,39,35,Worn,Low,6,No,3054-6966
Sedan,1,246759,85,3032,30,14.1,12.68,28,34,Moderate,Low,6,Yes,41956-68454
Sedan,4,226187,97,2479,38,17.1,12.08,37,35,Good,Low,9,No,61941-141221
SUV,6,140772,100,697,34,10.6,12.34,27,31,Good,Low,3,Yes,42152-133524
Truck,3,112384,97,3187,22,6.6,11.92,39,35,Worn,Low,2,No,42245-72027
Sedan,5,78923,90,1221,38,18.8,11.7,45,28,Moderate,Medium,5,No,41768-134714
SUV,4,118538,98,2581,32,15.2,12.56,40,29,Good,Medium,1,No,67170-116636
SUV,7,20455,91,916,42,12.0,12.63,35,31,Critical,Low,7,Yes,54996-85598
Hatchback,1,177054,98,908,31,17.8,11.71,38,35,Critical,Low,12,No,7376-25103
Sedan,11,69602,92,2656,33,15.7,11.74,27,29,Good,Low,1,No,74296-140300
SUV,7,22353,91,965,26,10.8,11.98,44,28,Good,High,10,No,53619-125703
Truck,7,173988,102,2297,23,9.3,12.77,37,33,Critical,Low,10,Yes,17601-35895
Hatchback,2,133686,92,632,38,21.1,12.2,31,30,Good,Low,12,No,62442-111462
Sedan,5,108470,90,2728,38,14.7,12.78,35,36,Good,High,9,No,27847-88411
Hatchback,8,127530,89,1260,41,15.1,11.87,27,30,Good,Low,11,No,29704-85680
Hatchback,2,110597,95,2166,45,15.6,11.8,32,30,Worn,Medium,4,Yes,14063-95836
Truck,10,33068,103,1702,20,5.2,11.88,38,34,Worn,Medium,7,No,13938-31620
Sedan,5,107766,86,815,28,18.4,12.76,31,35,Good,High,2,Yes,24090-53342
Sedan,2,156411,88,1274,32,14.2,12.23,41,32,Good,Medium,11,No,12532-42306
Sedan,4,102170,89,1945,32,11.9,12.07,45,28,Critical,Low,2,No,49033-83139
SUV,11,151527,98,602,39,12.1,11.71,30,31,Worn,Medium,11,No,20374-45798
Sedan,12,89174,94,2677,33,14.9,11.76,39,31,Worn,Low,10,No,19736-147401
Hatchback,3,241925,90,2452,31,13.8,12.76,35,30,Good,Medium,5,Yes,42631-74365
Truck,1,155103,108,2281,22,8.8,12.15,29,30,Critical,High,11,No,1737-3785
Sedan,7,35823,94,1249,31,12.4,12.74,45,29,Worn,Low,1,No,46738-121870
Sedan,7,11301,101,969,40,15.8,12.07,33,29,Moderate,Medium,5,No,53670-97410
Truck,10,216433,114,656,26,8.2,11.79,35,29,Critical,Low,3,No,6966-10484
Sedan,11,142849,95,2437,31,12.5,12.66,38,28,Good,High,7,No,31363-79555
Sedan,4,35355,88,1045,31,15.3,11.76,25,36,Good,Medium,2,No,10722-180000
Hatchback,2,237944,93,3048,38,21.4,12.5,42,30,Good,Low,1,No,91748-180000
Sedan,12,86638,91,684,41,14.5,12.5,33,34,Good,High,7,No,43933-144659
Truck,3,206831,104,1140,34,5.3,12.12,36,31,Critical,Low,1,No,25728-55086
Truck,3,40323,103,2443,31,7.0,12.14,39,33,Moderate,Low,6,No,10302-40202
Sedan,1,5476,91,2497,34,11.7,12.32,27,31,Good,Low,3,Yes,64297-104461
Hatchback,7,220798,92,1499,45,18.4,12.07,36,34,Good,Low,10,No,68840-114758
Hatchback,11,83946,100,1600,44,18.6,11.74,39,30,Moderate,Medium,2,Yes,60046-101900
Truck,2,74531,99,800,16,6.2,12.64,29,29,Moderate,Medium,1,No,8039-24667
Hatchback,8,98378,94,1355,30,20.9,12.1,30,33,Good,Low,1,No,50441-171327
Truck,10,16254,106,1811,32,5.7,11.94,34,33,Good,Medium,5,No,15643-30011
Sedan,3,184544,95,654,38,15.2,11.86,26,28,Worn,Low,2,No,56939-180000
Hatchback,5,122725,83,3149,33,14.4,12.66,29,35,Good,Medium,4,No,68905-103959
SUV,5,119163,100,1494,40,10.4,11.99,34,31,Critical,Low,12,No,31770-83178
SUV,6,50672,102,2451,36,12.0,12.23,40,28,Critical,Medium,11,Yes,17622-35100
SUV,1,122881,103,1089,33,9.9,12.79,37,34,Moderate,Medium,2,No,35811-112553
Hatchback,12,63478,91,3115,30,18.1,12.76,26,34,Moderate,Low,9,No,40778-136572
SUV,2,134819,90,2586,28,14.6,12.44,41,34,Moderate,Low,1,Yes,70039-137743
Truck,5,191645,107,1006,25,7.7,11.85,31,32,Moderate,Medium,3,No,1319-55767
Sedan,12,201063,92,723,36,17.2,12.01,41,35,Good,High,8,Yes,33350-74880
Truck,8,146552,106,1513,24,6.7,12.61,32,31,Critical,Low,6,No,2787-4893
Hatchback,3,129567,98,1653,30,20.2,12.17,43,36,Good,Low,12,No,23506-52586
SUV,2,146616,94,3470,27,11.1,12.39,27,36,Good,Low,9,No,70372-133840
Truck,5,15975,99,2014,21,4.1,12.65,30,28,Good,Medium,2,No,22458-43170
Sedan,3,194877,90,2836,35,14.5,12.03,31,35,Good,Medium,9,Yes,39890-82034
Sedan,10,174776,94,1380,44,12.8,12.58,43,34,Good,Low,10,Yes,91530-161630
Hatchback,7,111980,95,3324,35,18.9,12.59,32,33,Good,Low,1,Yes,31519-84349
Hatchback,1,81276,93,3218,35,19.8,11.92,25,31,Good,Medium,7,No,48671-87981
Truck,2,184495,107,3289,21,7.0,11.75,34,34,Good,Low,5,No,11363-18995
SUV,5,203378,100,2469,39,9.4,12.61,29,29,Good,Low,10,No,53713-177165
Hatchback,11,74696,94,2988,41,15.9,12.5,32,32,Worn,High,6,No,36355-68531
Truck,2,86249,113,1210,26,7.3,12.67,39,33,Good,Medium,10,Yes,19252-35770
Hatchback,12,92761,94,2745,42,13.8,12.04,28,36,Good,High,10,No,40856-112762
Sedan,11,134531,96,1908,32,18.9,12.7,33,31,Good,High,2,Yes,14830-72724
Sedan,6,91650,96,2074,31,12.1,11.93,30,28,Good,Low,5,No,56394-87162
SUV,4,18158,96,1138,36,13.7,11.83,27,35,Moderate,Low,9,No,77135-144277
Hatchback,6,170191,91,1022,33,15.7,12.13,30,34,Good,Medium,6,Yes,37236-103050
Sedan,9,41344,87,809,28,16.4,12.71,31,33,Good,Low,3,Yes,27562-93339
SUV,2,248416,105,2974,27,11.3,12.2,25,32,Moderate,High,5,No,12364-38792
Hatchback,3,23873,85,838,31,15.3,12.25,38,28,Critical,Low,1,No,23145-78181
Sedan,5,243075,85,835,40,18.3,12.1,36,35,Critical,Low,1,No,30014-93120
Hatchback,3,204547,97,3118,36,14.3,12.76,26,36,Good,Medium,5,Yes,40253-103857
Hatchback,12,185186,83,2231,41,14.9,12.3,25,36,Good,Low,1,No,53193-136185
Sedan,9,166080,83,1142,28,14.5,12.21,38,33,Moderate,Medium,8,No,31336-112354
Truck,9,80577,106,2747,23,6.0,12.53,33,36,Good,High,3,No,1663-11045
Hatchback,5,112248,98,2822,34,20.9,12.45,36,28,Good,Medium,11,No,15665-43157
Sedan,4,170441,90,3369,36,14.4,12.4,43,30,Good,Medium,2,No,80702-158952
Hatchback,10,197332,90,864,33,15.5,11.92,37,28,Good,Low,1,No,67238-123788
Truck,8,170990,110,1610,36,7.3,11.72,34,32,Good,Low,6,No,15447-105589
Truck,5,54748,103,3146,22,6.6,12.68,30,35,Moderate,High,3,No,17827-28045
Hatchback,4,53655,86,1062,30,15.1,11.96,31,30,Good,Medium,10,No,61980-109050
Truck,5,14690,96,845,25,6.4,11.84,31,28,Good,Medium,8,No,23922-53528
SUV,5,245050,91,859,30,12.5,11.92,31,30,Moderate,Medium,10,Yes,41575-66407
Sedan,8,20926,98,3083,45,15.2,12.39,40,31,Good,High,1,Yes,29806-64440
SUV,1,36725,94,2140,27,12.5,11.73,35,34,Good,High,10,No,16083-129656
Truck,5,239396,92,849,28,5.1,12.09,33,28,Worn,Medium,3,No,23670-62164
Sedan,3,228194,85,1007,28,14.8,11.89,41,34,Good,High,2,No,25473-77297
SUV,5,201402,90,796,37,10.8,12.41,33,34,Good,Medium,11,No,46926-91836
Truck,8,62224,99,2559,24,8.9,12.18,27,30,Worn,Low,8,No,25208-48754
Truck,2,166584,107,3049,20,3.9,11.77,27,31,Moderate,Low,9,No,6911-12679
Hatchback,1,207056,86,2051,34,18.6,12.25,32,33,Moderate,Medium,1,No,39961-128823
Truck,7,89815,97,2357,31,6.6,11.76,41,34,Worn,Low,2,No,37286-101088
SUV,8,116612,100,1134,29,11.5,12.18,33,29,Good,Low,8,No,41690-151320
Hatchback,5,214764,82,2243,35,13.6,12.74,28,29,Good,Medium,5,No,34807-128267
Truck,6,128708,98,1677,27,8.9,12.34,35,32,Good,Low,8,No,51464-107272
SUV,11,56480,101,795,30,14.9,12.4,40,32,Moderate,Low,7,No,42998-116956
Hatchback,6,238291,97,1240,40,15.9,12.27,32,32,Moderate,Medium,7,No,49089-126381
Hatchback,5,45046,94,3184,44,18.1,11.72,30,31,Good,Low,3,No,70967-146959
Truck,8,7541,99,780,18,5.6,12.15,45,28,Moderate,Low,11,No,3606-12090
Hatchback,1,211252,91,932,33,19.8,12.76,36,36,Good,Low,7,No,108216-164116
Hatchback,11,37738,88,1314,40,16.1,11.73,31,28,Good,High,4,No,33265-131271
Truck,5,14675,110,1842,23,7.6,11.73,43,30,Moderate,Medium,9,Yes,6552-17156
Hatchback,2,189317,92,1864,43,15.8,12.34,30,28,Good,Low,3,Yes,34864-180000
Sedan,8,55939,87,1758,27,11.7,11.94,34,34,Good,Low,10,Yes,48141-80045
Sedan,2,166634,92,636,29,13.7,12.69,33,28,Good,Medium,1,No,48855-180000
Sedan,7,214022,83,1858,31,12.8,12.18,44,28,Critical,Medium,9,No,39937-72115
Hatchback,10,129875,90,2908,35,15.7,12.42,35,36,Good,Low,9,No,85411-158211
Hatchback,8,72430,97,1165,33,20.6,11.71,27,31,Good,Low,5,Yes,41843-122305
Hatchback,2,142061,84,1612,34,18.4,12.62,31,31,Good,Medium,5,No,53828-99950
SUV,3,236721,94,915,39,12.5,12.52,35,28,Moderate,Low,10,Yes,55206-180000
Truck,10,165898,104,2740,19,6.3,11.97,25,36,Good,Low,6,Yes,5227-16679
SUV,2,215039,88,843,28,9.9,12.46,26,34,Moderate,Low,6,Yes,33128-91290
Hatchback,3,11898,94,714,45,20.7,11.83,40,31,Good,Low,7,No,52651-180000
Truck,2,83068,98,3034,34,7.5,12.01,37,29,Worn,Low,9,No,22018-113927
Hatchback,1,53580,90,2696,32,17.4,12.65,35,34,Good,Medium,9,No,37384-65064
Sedan,11,17706,91,3124,34,13.7,12.57,25,36,Good,Medium,12,No,17340-86687
Sedan,6,166458,96,2023,28,14.0,11.97,45,32,Good,Low,9,No,31437-105661
Sedan,9,159699,85,699,38,16.8,12.77,37,30,Moderate,High,5,No,23594-41914
Truck,9,66708,104,992,21,8.4,11.78,35,34,Good,Medium,6,No,5053-19947
Truck,5,109857,107,1047,23,4.5,12.67,39,29,Critical,Medium,11,No,1101-2415
SUV,3,93924,103,2911,34,12.6,12.78,39,35,Moderate,Low,4,No,10079-154441
Sedan,6,165875,94,704,29,16.5,12.26,38,32,Moderate,Low,11,No,25246-43264
Sedan,4,29704,99,1751,32,15.3,12.29,29,36,Critical,Medium,3,No,13453-36211
Sedan,10,21758,83,990,41,16.4,11.71,43,29,Moderate,Low,3,No,102894-162132
Sedan,2,56670,95,2175,37,18.1,11.82,32,36,Good,Low,1,No,37597-180000
Hatchback,7,118882,85,2968,35,17.2,11.82,37,28,Good,Medium,7,No,46786-131740
Truck,7,138937,94,1475,21,8.9,12.45,32,30,Worn,High,10,Yes,6023-13097
SUV,8,215066,94,1437,36,11.9,12.07,36,35,Good,High,10,No,37412-92032
SUV,1,114486,100,1154,32,14.1,12.77,34,31,Good,Medium,3,Yes,39110-115096
Truck,6,170350,102,2130,30,5.7,12.03,36,29,Worn,Medium,5,Yes,7824-53722
Truck,8,38450,109,2172,24,9.0,12.38,31,32,Worn,High,2,No,2178-4510
SUV,6,233908,100,3201,26,8.8,12.48,40,29,Good,Low,6,No,68762-180000
Sedan,4,179242,95,1405,41,15.3,12.5,29,35,Moderate,Low,2,No,85472-180000
Sedan,7,14246,92,2190,40,12.4,12.78,27,32,Good,High,8,No,50746-87446
Hatchback,6,58890,98,3445,32,16.0,12.34,43,35,Critical,Low,10,No,11627-41841
Truck,4,107997,106,2869,23,6.8,12.41,28,34,Worn,High,6,No,7644-15468
Truck,5,37582,102,860,15,9.5,12.48,33,28,Good,Low,10,Yes,17531-38713
SUV,3,138241,88,2674,27,13.7,12.15,29,30,Good,Low,3,No,83803-160949
SUV,4,137857,102,2498,33,12.4,12.06,27,35,Moderate,Low,11,No,15775-39413
Sedan,11,101182,89,2276,39,12.2,12.42,43,35,Good,Low,8,Yes,46967-180000
Hatchback,2,226984,98,3327,30,21.5,11.81,35,34,Moderate,High,12,No,6384-14208
Hatchback,1,242776,88,1896,37,15.7,11.95,32,32,Good,Low,9,Yes,69431-115381
Truck,7,67186,93,3327,24,5.2,12.47,43,36,Moderate,High,4,No,13711-27347
Truck,5,200287,112,2067,22,6.1,12.47,35,28,Moderate,Medium,7,No,9973-29261
Sedan,1,103309,91,995,37,12.9,11.73,27,28,Good,Low,1,No,40763-180000
Sedan,6,175198,96,1816,36,15.4,12.53,40,35,Good,Low,7,No,80214-175788
SUV,8,153735,93,2148,37,9.2,12.78,32,36,Worn,High,2,No,52031-115503
Sedan,5,145678,97,806,29,14.0,12.49,37,36,Good,High,11,Yes,2920-5108
SUV,3,64078,95,2136,35,13.8,11.84,35,34,Good,High,11,No,14245-40215
Hatchback,4,55927,89,2025,34,15.0,12.41,26,29,Moderate,Low,7,Yes,55472-106998
SUV,7,203828,94,696,33,13.6,12.63,40,29,Good,Low,10,Yes,48089-156303
Truck,11,94399,100,768,19,3.4,11.73,33,33,Good,High,10,Yes,4256-17010
SUV,9,249528,94,1590,31,13.3,12.3,40,29,Good,Low,7,No,72090-164296
Hatchback,3,200710,89,3094,38,15.8,11.92,34,34,Moderate,High,12,No,8624-13918
Hatchback,2,229418,90,2744,35,16.0,12.04,32,28,Critical,Medium,8,No,6040-53266
SUV,9,248061,90,2672,36,9.3,12.66,36,30,Critical,High,11,Yes,1019-22054
Truck,3,14452,99,3463,17,7.9,11.71,30,31,Good,Low,11,Yes,2296-23716
Truck,6,88620,102,2540,30,6.2,12.55,27,36,Good,Medium,6,No,29502-87630
Hatchback,7,5170,98,3311,39,17.5,11.71,29,30,Good,High,10,No,26244-52796
Truck,10,241876,104,2662,27,5.7,12.8,43,29,Good,Low,6,No,55866-93334
SUV,3,56763,97,674,35,11.3,12.33,28,34,Moderate,Low,9,No,32675-75265
Hatchback,7,116312,96,1153,35,16.9,12.5,33,33,Critical,Medium,5,No,13932-24624
Hatchback,9,17183,98,1289,41,14.8,12.29,45,34,Moderate,Medium,5,Yes,19561-90497
Sedan,3,13362,89,2066,27,13.3,12.23,35,30,Good,Low,1,No,66278-180000
Hatchback,2,60984,95,2965,34,20.3,11.78,39,32,Good,Low,3,Yes,32672-76036
Hatchback,2,59481,91,1632,38,14.7,12.75,38,32,Good,Medium,10,No,72852-180000
SUV,11,39846,92,837,30,9.1,12.1,31,35,Worn,Low,1,No,87883-131837
Hatchback,9,113814,88,2032,35,16.7,12.76,42,28,Worn,High,8,No,25792-48326
Hatchback,8,117602,87,1748,42,18.6,12.07,39,29,Critical,Medium,9,No,33680-51242
Hatchback,8,25152,97,3436,36,15.4,12.53,37,33,Critical,High,7,No,19395-30369
Sedan,11,62946,88,2603,29,13.4,12.34,25,32,Good,High,12,Yes,17248-38600
Hatchback,11,196054,89,3079,40,13.6,11.98,31,31,Critical,Low,7,No,58313-97911
Hatchback,6,154733,98,863,45,16.2,12.76,27,36,Critical,Medium,4,No,23273-87217
Sedan,12,12648,99,1953,35,10.9,12.14,40,31,Good,Low,7,No,46334-81884
Truck,10,161753,110,1993,21,4.6,12.48,36,28,Good,Low,1,No,12292-26678
Hatchback,12,195369,96,3193,48,19.9,12.77,40,32,Moderate,Low,3,No,46940-75316
Sedan,2,246787,100,2168,38,17.3,12.02,25,30,Good,High,12,No,8204-28572
Truck,5,61301,97,3309,30,6.1,12.18,29,33,Moderate,Low,10,No,18852-47610
Truck,7,243092,98,3036,29,8.9,12.1,25,28,Moderate,Medium,9,No,22748-41048
Truck,1,78363,99,2481,25,9.4,12.5,25,28,Good,Low,1,Yes,52102-109384
Hatchback,7,164564,90,2676,39,15.5,12.7,31,36,Critical,High,8,No,16438-26394
Sedan,8,151621,99,3122,34,15.1,12.71,39,34,Critical,High,1,No,10626-27436
Hatchback,9,122064,92,719,30,15.8,12.55,26,35,Moderate,High,9,No,35526-63342
SUV,6,203931,91,1423,26,11.8,11.89,37,34,Moderate,Medium,7,No,29138-116176
SUV,5,63647,97,2537,31,13.4,12.59,27,36,Good,Low,11,No,21894-79082
Truck,10,152378,100,1258,23,2.9,12.15,28,36,Good,Low,12,No,13011-48807
Truck,6,45324,97,2267,29,8.5,12.25,42,28,Worn,Medium,1,No,34221-65473
Hatchback,6,228701,93,1135,41,18.9,12.02,33,33,Good,High,5,No,25905-180000
Sedan,10,70535,90,2073,44,17.6,11.84,28,28,Good,Low,8,No,51683-174151
Hatchback,4,197061,94,2164,42,20.2,12.46,39,36,Critical,Low,9,Yes,11594-42578
Truck,11,223118,96,2534,24,4.3,12.16,30,29,Good,Low,5,No,50663-77383
Hatchback,10,169869,89,1479,48,20.6,12.11,33,30,Moderate,High,10,No,29152-50986
Hatchback,4,67876,90,1780,38,22.1,12.48,27,35,Worn,Low,10,No,38659-136373
SUV,8,87536,97,1722,28,11.4,11.93,31,34,Moderate,Medium,11,Yes,6735-15349
Truck,8,100190,105,3036,29,3.9,12.53,35,36,Good,Medium,8,No,14610-46676
SUV,5,189238,95,1046,35,11.8,12.16,42,35,Moderate,Low,6,No,46174-132146
Sedan,9,201668,93,2069,32,15.5,12.75,42,34,Worn,Low,7,No,52222-103024
Sedan,2,183729,95,1345,32,19.1,12.28,25,29,Good,Low,4,No,21619-109160
SUV,5,137371,88,706,36,11.5,12.09,27,31,Good,High,8,Yes,10960-135573
SUV,9,200303,106,3371,37,8.8,12.45,26,32,Worn,High,8,No,9908-18450
Truck,5,97317,98,1356,29,10.9,12.77,40,31,Good,Medium,12,No,4239-37189
Truck,10,86982,104,2749,22,9.0,11.83,38,28,Worn,Low,4,No,26863-85751
SUV,3,19741,101,3334,41,13.9,12.26,34,35,Moderate,Low,1,No,80240-180000
Truck,9,210278,113,1490,16,7.5,12.41,28,35,Good,Low,11,No,3611-8401
SUV,8,201327,93,2636,35,12.1,12.36,36,31,Good,Low,5,No,62466-126080
Hatchback,12,90883,93,2000,44,20.7,12.52,28,28,Moderate,Low,11,No,54979-109775
SUV,6,126441,87,2521,32,8.8,12.13,45,35,Good,Medium,9,No,72974-169260
Hatchback,2,125435,90,1450,33,21.3,12.15,42,30,Good,Low,2,No,88764-151296
Sedan,8,183085,91,952,31,17.2,12.09,34,34,Moderate,Low,6,No,56548-91886
Truck,1,207408,109,848,27,5.6,12.58,45,31,Good,Medium,9,Yes,9319-29373
Hatchback,4,93178,91,2310,43,14.7,12.37,42,33,Worn,Low,5,No,52688-179046
Hatchback,6,241133,92,1168,44,13.6,11.8,45,35,Moderate,Low,6,No,30837-180000
Hatchback,1,220414,95,3006,32,16.9,11.92,28,35,Good,Medium,5,Yes,28779-71553
Sedan,9,237904,100,2408,30,11.6,12.52,44,35,Moderate,High,12,No,8053-13767
Truck,1,73518,106,959,26,9.0,12.79,44,33,Good,High,6,Yes,2948-16229
Sedan,8,21789,103,3305,39,15.0,11.79,45,36,Worn,Medium,7,No,34771-132703
SUV,2,33557,89,2570,30,9.2,12.26,37,35,Good,Low,4,Yes,91195-143459
Truck,2,98517,103,1599,22,9.8,12.33,32,33,Good,Low,8,No,34623-126251
Hatchback,5,192017,96,2664,32,21.0,12.08,40,29,Good,High,6,No,23968-38024
Truck,3,169072,108,2758,15,10.3,12.04,44,32,Worn,High,9,No,685-2635
SUV,2,236045,92,2828,28,7.6,12.06,39,32,Worn,Low,2,Yes,56244-111592
Sedan,11,50234,100,2597,33,13.2,11.71,25,30,Worn,Low,4,No,30404-98932
Hatchback,3,152061,93,1357,40,18.6,11.85,40,32,Good,Medium,12,No,24647-95871
Truck,8,223795,94,1209,18,5.1,12.41,34,30,Good,Low,2,No,32119-88621
SUV,12,72013,94,1099,31,10.8,11.82,42,33,Moderate,Low,7,No,46671-174293
Sedan,7,94646,95,1547,40,17.3,12.38,37,35,Good,High,5,No,19479-32961
Truck,2,70585,110,2444,26,3.6,12.5,39,33,Critical,Medium,11,No,220-966
Hatchback,7,47960,96,2803,34,19.2,11.77,29,34,Worn,Low,4,No,31201-94941
Sedan,8,93240,99,3060,41,13.9,12.38,39,28,Moderate,Medium,8,No,9664-152524
Sedan,11,78528,90,1406,42,13.8,11.92,38,33,Good,Medium,10,No,78621-180000
SUV,4,192161,101,2294,36,9.5,12.36,41,36,Moderate,High,6,No,32034-66580
Hatchback,3,136623,98,1129,43,21.5,12.24,28,33,Moderate,High,1,No,9359-76384
Sedan,2,92558,93,1794,38,12.1,12.79,36,34,Critical,Low,11,No,16197-35591
Truck,2,224578,103,1961,24,9.0,11.81,28,34,Good,Low,3,No,23477-159286
SUV,11,167930,105,1792,33,8.7,12.45,25,31,Good,Low,10,Yes,38013-76317
SUV,2,70735,107,1116,31,13.9,11.97,39,29,Moderate,High,4,No,7569-13285
Sedan,6,179875,96,3162,26,16.6,12.64,40,31,Good,Medium,11,No,19505-58493
