Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Hatchback,4,197553,105,2635,42,19.0,12.58,41,73,Moderate,Low,7,Yes,49189–75735
SUV,7,37348,104,2118,22,18.0,12.63,32,65,Critical,Medium,9,Yes,46557–66331
Hatchback,1,142424,105,2373,41,10.6,12.12,30,63,Critical,High,10,Yes,52346–63396
Truck,13,94466,98,2581,26,10.9,11.01,38,56,Good,High,9,No,29268–46164
Hatchback,9,74685,110,1559,31,16.4,11.17,43,34,Critical,Low,6,No,39765–67807
Truck,15,47658,91,2290,49,15.4,11.72,38,91,Critical,High,5,Yes,30737–57233
SUV,5,9410,104,2751,31,15.3,11.4,41,37,Worn,Low,1,Yes,77464–80428
Truck,8,37318,87,1813,31,7.3,11.0,31,68,Critical,Low,11,No,52992–70496
SUV,8,169618,87,2121,48,14.6,11.47,30,68,Moderate,Medium,9,Yes,45473–56969
SUV,12,6287,106,2010,22,10.8,11.26,42,77,Worn,Low,4,Yes,54407–57669
Hatchback,11,160114,88,1657,45,8.3,11.01,37,36,Worn,Low,12,Yes,41044–69060
Truck,2,95704,94,2394,42,19.0,12.85,32,94,Moderate,Medium,1,No,71760–79850
Hatchback,1,62977,85,1826,22,13.3,11.58,39,88,Moderate,Medium,7,Yes,54249–71307
Hatchback,4,75083,92,1502,50,15.3,11.8,32,103,Worn,Low,9,Yes,59183–87009
Sedan,13,68410,99,2613,44,17.3,12.95,35,106,Moderate,High,9,Yes,32615–52569
SUV,11,193312,96,2389,30,5.6,12.38,39,105,Worn,Low,12,Yes,41468–66090
Sedan,8,184210,95,1520,39,6.0,11.85,30,49,Moderate,Low,11,No,53870–63362
SUV,7,114448,98,1902,23,9.2,11.04,30,60,Good,Low,2,No,58884–85942
Hatchback,1,45865,91,1663,37,7.9,12.19,44,101,Moderate,High,5,Yes,45786–65498
Sedan,15,74413,86,2503,37,9.3,11.43,32,81,Worn,Medium,5,Yes,42863–60753
Truck,2,5209,95,2014,50,16.4,12.87,43,40,Good,High,5,Yes,39884–66178
Sedan,8,199323,97,2132,22,6.5,11.19,45,83,Moderate,Low,11,Yes,55225–65241
Hatchback,7,17252,85,2545,50,11.9,11.13,42,52,Worn,Low,7,Yes,56937–73971
Truck,9,105828,89,1862,50,17.4,12.92,40,60,Moderate,Medium,2,Yes,47264–73860
Sedan,8,187096,89,2693,35,8.6,12.39,31,70,Good,High,1,Yes,46019–56971
Hatchback,15,199151,100,1576,36,11.4,12.1,38,104,Good,High,12,Yes,28943–44277
Hatchback,11,104021,97,1951,43,10.3,12.65,35,97,Critical,High,12,No,31569–37207
SUV,12,19406,99,1743,20,17.3,12.33,43,106,Moderate,Low,12,No,44546–64636
Hatchback,14,190741,93,1623,34,17.4,12.74,36,50,Worn,High,1,No,38085–42501
Sedan,5,55411,102,3000,38,5.6,11.16,36,49,Worn,Medium,11,No,44427–72355
Truck,15,194395,92,2022,21,5.1,11.43,36,52,Good,Medium,12,No,34140–43884
Sedan,14,71551,93,2161,45,9.3,12.97,30,47,Moderate,Medium,7,No,42988–65018
SUV,8,122341,98,2117,29,11.9,12.05,41,60,Critical,Medium,11,No,42582–64892
Hatchback,2,79289,101,1651,27,13.4,12.27,36,108,Worn,Medium,10,No,50676–72040
Hatchback,11,58234,97,2142,35,17.6,11.86,30,32,Critical,Low,6,Yes,43948–67356
SUV,13,54890,86,2640,39,16.4,12.32,34,68,Moderate,Low,3,Yes,42511–69195
Sedan,14,19427,108,2270,37,8.0,12.39,35,64,Worn,Medium,10,Yes,27143–54991
SUV,3,176364,108,2731,23,11.3,12.19,30,37,Moderate,Low,6,Yes,62883–83451
Truck,15,37442,89,1876,35,18.1,12.81,42,96,Good,High,7,Yes,18035–45985
Hatchback,8,9334,90,2284,33,12.4,11.94,41,109,Good,Low,8,Yes,63078–67976
Truck,12,129056,100,2949,29,7.4,11.87,42,58,Critical,Medium,1,No,36713–60023
SUV,15,60182,99,1877,32,5.5,12.82,36,30,Good,Medium,4,Yes,31153–51809
SUV,4,144277,94,2187,37,12.0,11.19,35,86,Moderate,Low,6,No,64274–68436
Hatchback,13,175081,107,1530,20,13.1,13.0,35,36,Moderate,Low,12,Yes,49732–57986
Hatchback,3,118018,86,2635,41,7.2,11.81,30,40,Moderate,Medium,4,Yes,58296–72764
Truck,9,50418,107,2666,25,11.4,12.19,42,81,Good,Low,12,No,46628–69768
Hatchback,1,26631,109,2970,24,8.1,12.97,31,62,Moderate,High,4,Yes,43508–58676
SUV,6,18956,93,1789,45,17.2,12.33,41,63,Critical,Medium,6,No,54172–78966
SUV,3,28913,86,2879,35,16.5,12.48,39,58,Good,Medium,11,Yes,50708–58488
Truck,12,97873,96,2856,37,5.6,11.66,34,37,Good,Low,10,No,46949–55909
Truck,1,23557,85,2415,38,18.3,11.49,39,82,Moderate,High,11,Yes,49923–57967
SUV,8,127397,85,2383,42,19.4,11.61,30,41,Worn,High,6,Yes,37734–52712
Sedan,13,168352,106,2390,28,12.6,12.8,35,36,Worn,High,1,Yes,34959–37707
SUV,11,108117,108,2246,43,11.2,12.23,35,74,Critical,High,1,No,36516–43394
Hatchback,7,72514,103,1713,29,19.6,11.57,41,44,Critical,Medium,6,No,50857–57945
Hatchback,8,60857,99,1584,38,6.0,11.8,36,69,Critical,Medium,4,Yes,55673–58961
Hatchback,5,12435,109,2494,28,10.6,12.15,39,36,Critical,Low,12,No,49371–78641
SUV,9,140072,91,2381,39,15.3,12.63,30,91,Moderate,Medium,3,Yes,64102–66336
SUV,12,41336,106,1978,20,10.0,11.74,38,41,Moderate,Medium,11,No,32770–60724
Sedan,2,161245,109,1857,49,8.8,12.67,35,43,Worn,Medium,12,No,51053–68465
Hatchback,4,112798,103,1532,44,6.8,11.55,42,99,Good,Medium,10,No,58959–70069
Hatchback,9,60099,110,2747,26,17.6,12.26,45,80,Critical,Low,6,Yes,43653–65893
Sedan,9,81634,86,1644,23,9.5,11.02,44,69,Good,High,8,Yes,36499–51663
Sedan,3,70447,93,2854,24,17.2,11.51,41,81,Critical,High,5,No,37818–58338
SUV,9,128223,104,2325,29,17.2,11.56,39,39,Worn,Medium,9,Yes,45081–57749
SUV,11,132070,100,1800,40,14.9,11.58,45,47,Moderate,Medium,8,Yes,40695–67021
Hatchback,6,175256,86,1629,48,12.1,12.68,32,37,Good,Low,5,No,65314–85978
SUV,13,69047,106,2898,43,11.3,12.45,42,46,Good,Medium,8,Yes,42229–55267
Sedan,7,160466,109,1828,29,14.7,11.5,43,102,Moderate,High,12,No,35739–41183
Sedan,3,182935,89,1898,31,16.6,12.85,40,78,Critical,Low,1,No,74896–89414
Sedan,14,191815,106,1985,29,19.4,11.12,38,34,Moderate,Low,10,No,37934–60694
Sedan,11,168461,105,2085,43,13.2,11.31,40,104,Moderate,High,11,Yes,33267–40949
SUV,8,49907,109,2932,42,19.1,11.23,43,108,Good,Medium,2,Yes,49004–78398
Hatchback,3,122563,108,2724,25,10.0,12.47,41,60,Worn,Medium,2,No,54353–66609
Sedan,10,31467,97,2591,41,6.1,11.46,30,32,Good,Medium,9,Yes,38073–64005
Hatchback,6,24794,87,2870,27,19.5,12.33,38,57,Good,Low,12,No,55960–72016
SUV,1,119615,107,2108,32,12.9,11.78,34,63,Good,Low,11,Yes,62747–78941
SUV,9,75968,95,1700,50,17.0,11.61,39,98,Moderate,High,1,No,32864–59280
Hatchback,5,69099,90,1906,45,12.0,11.66,44,85,Moderate,Low,6,No,73238–76270
Sedan,5,186748,107,1995,43,19.0,12.99,34,88,Critical,Low,10,Yes,48041–69603
Truck,15,18987,89,2355,26,17.4,12.06,35,81,Moderate,Medium,12,No,34341–56823
Truck,4,97832,101,2314,50,14.5,12.46,38,70,Worn,High,4,Yes,47947–59765
Truck,14,92569,99,1959,45,6.9,11.42,31,57,Moderate,High,9,No,40795–42947
Hatchback,1,81360,89,2262,26,12.8,11.98,39,89,Worn,High,10,Yes,44003–69231
SUV,2,68490,89,2053,48,15.4,12.79,42,64,Good,High,7,Yes,46376–59514
SUV,11,137566,105,1907,37,20.0,11.25,39,85,Worn,Low,10,No,47882–55360
Hatchback,7,33064,91,1525,42,11.9,12.84,31,88,Good,Low,7,Yes,65543–68517
Truck,8,16077,87,2022,26,15.0,11.4,31,58,Critical,Low,10,Yes,57826–62100
Truck,6,76267,91,2560,37,15.2,12.53,42,32,Moderate,Medium,8,No,50711–76753
Sedan,1,116589,98,2003,44,12.0,11.99,32,33,Worn,Low,9,Yes,65712–90470
Hatchback,6,90966,92,1675,39,13.6,11.99,34,64,Worn,Low,6,Yes,62368–70790
SUV,2,50935,87,2487,43,9.9,11.11,32,46,Good,Medium,1,No,66651–89805
Hatchback,14,44979,95,1534,41,6.2,11.05,35,58,Good,Medium,1,No,50471–63583
SUV,1,184799,93,2743,48,11.0,11.5,33,50,Critical,Medium,8,No,62846–78946
Sedan,6,135714,85,2142,20,15.7,12.77,43,93,Critical,Medium,10,Yes,45956–50748
Hatchback,8,78477,86,2231,44,8.0,11.56,31,83,Critical,High,1,No,51899–65415
SUV,3,115023,87,2871,42,11.4,12.2,40,47,Good,High,2,No,44406–65126
SUV,14,116273,91,2818,47,19.3,11.07,43,88,Worn,Medium,7,No,40564–62952
Truck,14,73662,90,2141,31,17.1,11.19,35,89,Worn,Medium,12,No,29862–55272
Truck,3,199003,106,2284,47,14.6,12.29,34,32,Moderate,Low,7,No,66538–69706
Hatchback,3,179906,99,2316,41,10.4,11.77,31,65,Worn,Medium,12,No,38285–64377
Sedan,1,160218,109,1750,20,18.2,12.85,44,48,Moderate,Low,8,Yes,71307–74215
Sedan,15,11025,103,2667,31,8.4,12.35,39,57,Worn,Low,1,No,58069–67913
SUV,9,82877,101,2230,47,18.9,12.64,40,100,Critical,High,11,Yes,34095–40901
SUV,15,176744,85,1662,26,12.4,12.75,39,104,Critical,Medium,7,Yes,33921–53563
Sedan,2,122512,102,1735,39,15.4,11.25,30,97,Critical,Low,9,No,71558–81274
Truck,6,43798,108,2077,50,14.1,11.21,34,99,Good,High,12,No,44345–48805
Truck,5,191641,109,2966,35,8.0,12.27,39,31,Moderate,Medium,4,No,58134–65890
Truck,13,32030,92,2131,34,11.1,11.13,45,75,Good,Medium,9,No,44056–51644
Sedan,6,16152,109,2333,21,9.2,11.04,30,80,Moderate,High,7,No,35421–64557
SUV,4,17062,99,2776,49,6.5,11.9,45,58,Critical,Low,7,Yes,63612–84966
Sedan,7,78112,86,2860,40,12.0,12.51,41,110,Critical,Low,12,Yes,62735–69263
Sedan,15,44297,97,2987,38,19.6,12.46,32,50,Critical,Medium,11,Yes,31817–42603
SUV,11,145019,100,2033,20,14.0,11.91,38,100,Good,Medium,5,No,48982–52060
Sedan,10,65413,110,2823,21,16.6,11.76,40,76,Critical,Medium,5,Yes,48041–65411
Hatchback,13,7179,95,2377,30,18.6,11.21,41,94,Worn,High,7,Yes,27197–48911
Hatchback,3,106800,90,1807,50,18.1,11.16,44,32,Moderate,Low,10,Yes,53770–77264
Sedan,7,23408,107,2816,26,18.8,11.76,34,80,Good,Low,11,Yes,51787–73609
Sedan,4,182807,88,2564,45,17.9,11.75,38,61,Moderate,Medium,6,Yes,55696–66936
SUV,1,168256,94,2294,43,10.0,12.53,39,90,Worn,Medium,9,No,56876–74412
Hatchback,8,79769,94,1508,25,15.6,11.08,30,88,Moderate,Low,2,No,70617–78403
SUV,5,5487,105,2363,41,8.4,11.53,35,68,Good,High,2,No,48560–51694
Truck,3,98108,107,2619,27,6.5,11.87,37,66,Good,Low,7,No,61121–78143
Hatchback,8,169315,85,1927,43,8.5,11.59,30,48,Worn,High,12,No,31389–38849
Hatchback,15,67762,109,2777,40,13.4,11.9,41,53,Moderate,High,7,No,22066–45412
Sedan,4,18067,99,2978,28,15.7,11.23,36,107,Moderate,Medium,3,Yes,65207–75749
Truck,9,173556,88,2536,39,12.7,11.9,32,95,Worn,Low,2,No,57594–70898
Truck,11,118206,94,2172,39,19.4,12.92,41,73,Good,High,3,Yes,35836–56208
Hatchback,7,39471,88,2243,24,15.3,12.62,39,81,Critical,High,6,Yes,40438–54668
Truck,14,80222,90,2367,50,19.3,12.15,30,38,Worn,High,1,Yes,24749–51809
Hatchback,7,173372,102,2299,37,18.1,12.57,33,56,Critical,Medium,4,Yes,58663–61589
Hatchback,8,46656,100,2478,30,13.6,11.01,44,47,Good,Low,2,Yes,47284–77132
Hatchback,11,177252,90,1974,35,10.4,12.13,36,108,Moderate,Low,6,Yes,62536–68680
Truck,7,169264,103,2343,37,18.8,12.1,45,62,Worn,Medium,2,Yes,47830–69144
Sedan,6,9034,96,1524,35,14.4,11.67,41,40,Worn,High,10,Yes,40742–64446
Sedan,7,37455,103,2782,30,7.6,11.73,33,60,Moderate,Medium,2,Yes,43870–66988
Sedan,14,82488,92,2426,45,9.8,11.85,36,45,Moderate,Low,5,Yes,45361–63717
SUV,12,116016,87,2042,32,11.5,12.96,39,66,Critical,Medium,9,No,32309–58729
Truck,5,97333,91,2544,30,11.4,12.16,31,74,Worn,Low,3,Yes,52671–79737
Truck,11,113540,99,2569,50,5.0,12.31,44,64,Moderate,High,1,Yes,47938–56630
Hatchback,15,96814,90,1625,22,17.5,12.83,32,72,Critical,Low,4,Yes,47743–58151
Sedan,1,22418,109,2071,36,9.1,11.89,43,51,Good,Low,1,Yes,67881–73861
Truck,6,29987,87,2224,41,19.6,12.14,33,68,Worn,High,11,No,38360–43594
Truck,7,135045,99,2058,22,10.9,12.38,36,53,Worn,Medium,7,Yes,48250–52288
Truck,11,141736,91,1712,25,15.3,12.12,43,91,Critical,Low,4,No,59039–61473
Truck,1,51085,100,2143,40,15.8,11.17,35,110,Good,Low,6,No,65392–91412
Truck,13,171124,107,2387,29,6.4,12.69,31,96,Critical,High,10,Yes,22931–46853
SUV,4,135046,85,2088,43,10.0,12.11,38,74,Moderate,High,9,Yes,44331–61503
SUV,9,140121,106,2473,31,17.8,12.01,41,41,Critical,Medium,2,No,50374–61592
SUV,9,129513,92,2359,22,11.9,11.56,36,30,Good,Low,4,Yes,63341–76407
SUV,2,7944,94,2499,34,6.1,12.95,39,34,Worn,Low,4,Yes,62590–82958
Hatchback,11,80828,89,2550,22,15.2,11.36,42,35,Critical,High,8,Yes,32558–42052
Sedan,1,74385,94,2533,43,19.6,12.7,35,101,Good,Medium,10,No,57801–65937
Truck,12,153705,109,1786,27,18.7,12.5,31,108,Critical,High,10,No,26016–50952
Hatchback,3,54240,99,2908,40,7.1,11.74,35,60,Moderate,High,8,Yes,45590–58102
SUV,6,82167,94,2085,43,7.8,11.26,42,30,Moderate,Medium,5,Yes,44983–72175
Truck,9,18002,88,2363,42,18.7,11.06,41,96,Worn,Low,10,No,51563–62947
Sedan,3,130117,89,1973,24,10.1,11.35,30,44,Moderate,Medium,2,Yes,54287–80803
SUV,14,181863,96,2281,40,8.7,11.74,34,110,Moderate,High,2,No,38580–42736
Sedan,11,192404,95,2242,42,16.0,12.77,41,60,Moderate,High,6,No,24580–53296
Hatchback,14,136178,98,2474,39,16.6,11.18,37,91,Good,Medium,4,Yes,48207–52331
Truck,7,173515,92,1550,42,6.4,11.18,33,66,Moderate,Low,8,No,44668–73642
SUV,14,72166,89,1536,40,14.4,11.36,32,107,Moderate,High,4,Yes,25457–47091
Hatchback,4,151804,95,2053,45,16.7,11.99,45,49,Moderate,Low,1,Yes,77660–82386
Truck,10,198768,102,2592,34,11.1,12.75,39,67,Moderate,Low,10,Yes,40263–69347
Sedan,12,38415,92,2120,28,5.1,12.07,30,109,Critical,Medium,7,No,42916–71286
Sedan,8,6168,90,2460,20,18.3,12.6,35,48,Worn,Low,4,Yes,51671–72657
Truck,6,124890,105,1729,44,18.8,11.02,33,73,Worn,Medium,11,Yes,40880–69398
Truck,9,65007,100,2192,34,6.1,12.85,39,98,Good,Medium,1,Yes,52926–66058
Truck,7,160904,99,2883,33,12.2,12.11,34,59,Worn,High,9,No,35707–52315
SUV,9,81616,96,2527,28,8.9,12.04,34,57,Moderate,High,6,Yes,25785–51779
Hatchback,7,175528,101,2968,33,7.5,11.87,37,65,Worn,Low,8,No,52887–65451
Hatchback,5,159055,102,2458,50,19.7,12.94,43,54,Worn,High,8,No,50567–59935
Hatchback,5,59601,91,1719,36,19.0,12.41,35,78,Good,High,6,Yes,40606–53184
Truck,14,105626,94,2203,24,19.8,11.54,43,78,Good,Low,12,No,45872–62844
Sedan,1,195018,101,1503,46,19.7,11.75,45,110,Moderate,High,7,Yes,46460–65516
Truck,10,162729,98,2264,37,10.8,12.41,45,49,Worn,High,12,No,29330–42546
Hatchback,15,112503,91,1872,28,12.7,12.21,44,44,Moderate,Low,10,No,37313–60037
SUV,1,129103,85,2343,27,6.7,12.55,36,63,Moderate,Low,5,No,68693–74203
SUV,7,85755,107,1725,46,14.2,11.74,44,107,Critical,Low,2,Yes,50782–73092
SUV,10,167240,98,2549,21,13.8,12.39,33,90,Critical,Medium,12,Yes,36095–46445
Sedan,4,105616,89,1870,28,11.3,11.94,41,38,Critical,Low,3,No,55529–85467
SUV,8,31801,108,2313,36,19.0,12.77,32,71,Critical,High,4,No,41255–64749
SUV,12,164246,96,2718,39,8.8,11.24,30,85,Good,Low,3,Yes,54007–71559
Truck,3,102597,89,2726,49,9.5,12.26,39,73,Critical,Low,4,No,61430–84784
Hatchback,15,37660,101,1686,28,5.1,11.66,43,109,Good,Medium,6,No,39504–62792
Truck,7,63599,90,2151,47,17.1,12.37,31,75,Critical,Medium,4,Yes,44038–70366
Hatchback,6,148831,104,2449,24,16.2,11.41,37,99,Critical,High,10,No,27396–49848
Truck,9,86501,88,2309,24,16.2,13.0,35,57,Worn,High,4,Yes,47977–57367
Truck,5,13575,105,1832,46,19.1,12.47,38,72,Worn,Low,2,Yes,67336–82552
Truck,14,187532,105,2656,38,18.7,11.37,31,66,Worn,Low,10,Yes,35417–58839
Truck,1,55906,102,2331,32,6.8,11.29,33,38,Good,Low,11,No,69068–72508
Sedan,15,56280,86,2645,22,17.4,11.64,44,45,Critical,High,2,No,33272–57464
SUV,11,30435,93,2857,30,7.5,11.45,43,32,Critical,Medium,6,No,41737–67851
Truck,15,122429,89,2787,31,8.2,12.6,34,104,Moderate,High,6,Yes,27429–43075
Truck,3,64666,94,1897,42,17.1,12.89,41,62,Critical,High,11,No,41921–46123
Hatchback,1,37299,105,2186,41,9.1,11.9,41,50,Worn,Medium,8,Yes,57717–76285
Hatchback,2,197030,90,1689,22,19.9,12.39,32,85,Moderate,Medium,5,No,45494–73998
Sedan,12,14653,86,2266,42,15.3,12.36,44,65,Worn,High,5,No,43187–48351
Sedan,13,9065,95,2856,21,20.0,11.45,32,91,Good,Low,9,Yes,37685–62301
SUV,15,40227,107,2822,45,15.7,11.69,42,91,Critical,High,9,No,32170–44400
Hatchback,13,150361,85,2450,31,5.4,11.5,34,82,Good,Medium,3,Yes,39934–53112
Hatchback,7,107187,106,2281,45,14.1,11.51,43,35,Good,Low,7,Yes,59948–75314
Sedan,6,148695,105,1969,50,16.5,11.93,37,32,Critical,Low,1,No,61927–66413
Hatchback,7,184837,89,2913,27,8.8,11.34,42,109,Worn,Medium,1,Yes,47662–67770
Sedan,10,48279,86,2399,40,16.2,11.46,40,60,Good,Low,3,No,66539–72637
Truck,13,131651,86,1839,26,8.8,12.12,40,56,Critical,Low,8,Yes,45705–66761
Hatchback,1,88268,91,2705,26,18.2,11.58,36,43,Worn,Low,5,No,77282–84380
Truck,15,76715,99,2844,39,18.0,11.79,41,97,Moderate,Medium,10,No,39266–52252
Hatchback,3,67890,106,2463,47,8.3,12.8,35,53,Moderate,Low,12,No,54904–69982
Sedan,12,61530,100,2194,30,9.7,11.83,44,85,Moderate,Low,1,Yes,56977–63099
SUV,7,191335,94,1864,42,11.5,11.35,42,72,Good,Low,3,Yes,59514–85288
Hatchback,8,180682,101,1828,47,13.1,12.53,35,56,Moderate,Low,7,Yes,59149–69627
Sedan,9,92370,110,2185,24,14.0,11.77,42,86,Good,Low,3,Yes,41617–71355
SUV,8,50691,95,1762,48,5.6,11.58,38,71,Good,Low,6,Yes,58092–79352
Sedan,8,119073,89,2511,49,9.5,11.72,39,48,Critical,Low,4,No,59619–76767
Sedan,7,81929,110,1751,28,13.9,11.58,44,60,Good,Low,4,Yes,59764–63024
Hatchback,1,180562,93,1721,50,8.5,11.32,44,43,Critical,High,11,Yes,50233–57381
SUV,12,78872,86,2984,40,13.4,11.46,44,104,Critical,Low,8,No,57932–60960
SUV,8,145157,92,2058,22,12.1,12.83,30,35,Critical,Medium,6,Yes,53428–66818
Hatchback,15,191738,99,2628,45,7.2,12.76,30,75,Critical,High,2,Yes,24828–49020
Sedan,8,11703,89,2114,31,5.5,11.29,45,93,Critical,High,2,No,41243–69825
Truck,14,68822,103,2889,45,13.4,11.32,31,68,Moderate,High,12,Yes,22045–50699
SUV,10,152722,101,1864,36,19.2,11.71,30,42,Critical,Medium,10,Yes,42222–44436
Sedan,8,144927,102,2713,25,11.5,12.05,44,78,Worn,Low,12,No,51463–60671
Truck,1,72542,110,2565,48,11.8,11.89,33,43,Critical,Low,2,No,68222–85836
SUV,4,7103,96,1603,32,10.8,12.55,35,81,Good,Medium,5,No,66348–77320
Sedan,2,61730,102,2122,22,8.0,11.79,40,47,Good,High,2,Yes,60533–64335
Sedan,12,48192,85,1970,28,6.8,12.2,32,50,Good,Low,2,No,53038–77108
Truck,9,167906,109,2902,29,20.0,12.07,41,78,Worn,High,5,Yes,36827–56899
SUV,5,55659,99,1845,35,14.4,11.62,42,87,Moderate,Medium,7,Yes,46636–67520
Hatchback,15,110274,96,2871,34,8.4,11.21,31,102,Good,Medium,8,Yes,24695–52365
Truck,12,188203,102,2369,32,19.9,11.84,45,63,Critical,Low,9,No,48184–51872
SUV,2,49714,100,2021,44,7.8,12.44,44,65,Good,Low,8,No,67033–86499
SUV,4,44533,107,2118,37,7.0,11.41,45,57,Moderate,Medium,4,Yes,51247–74135
SUV,4,189944,103,2515,46,11.2,12.64,38,35,Good,High,5,Yes,42615–67831
SUV,14,36113,104,1657,49,17.0,11.13,36,43,Moderate,Low,9,No,36113–59733
Hatchback,4,164245,103,2004,37,8.2,11.7,38,52,Worn,Low,11,Yes,52155–70107
Sedan,4,89197,85,2697,32,6.0,11.46,35,90,Good,Medium,7,Yes,49217–66955
Sedan,13,27345,109,2591,39,6.5,12.34,41,62,Worn,Medium,10,Yes,42509–52183
Sedan,7,154865,109,2905,40,11.6,12.3,35,94,Critical,Medium,10,Yes,40541–51239
Hatchback,1,96425,97,1657,33,13.2,11.24,39,62,Moderate,High,11,Yes,52882–58012
Truck,1,5668,90,2016,44,19.6,12.83,32,49,Good,Low,1,No,65151–93773
SUV,4,25694,110,2969,49,9.8,11.57,41,102,Moderate,High,7,Yes,39056–68308
Truck,13,115177,105,2372,31,5.5,12.34,36,69,Moderate,Low,4,Yes,49000–58970
Truck,1,40597,101,2359,24,10.2,11.2,43,49,Critical,High,9,No,55151–61969
Truck,6,189431,90,2927,46,19.8,12.29,30,97,Worn,High,12,Yes,38582–61790
Hatchback,7,135559,105,2077,46,8.5,11.06,32,104,Critical,Low,5,No,52164–69790
SUV,15,24041,102,2355,21,9.4,11.43,32,50,Critical,Medium,12,Yes,35141–57389
Hatchback,9,146708,93,2551,29,7.8,12.75,38,43,Critical,Medium,5,No,49908–74972
Sedan,13,136659,100,2647,39,17.5,11.87,36,81,Moderate,Medium,9,No,31365–59147
Sedan,15,160567,110,1995,32,7.0,11.68,33,60,Moderate,High,5,Yes,21450–44546
SUV,4,71918,110,2293,43,12.2,11.12,41,32,Good,Medium,7,No,55927–60843
Sedan,1,135372,100,2766,47,10.0,12.61,35,79,Moderate,High,10,Yes,44218–53442
SUV,10,56418,91,2628,23,19.5,11.51,37,70,Good,Low,5,Yes,55330–77092
SUV,13,153228,106,2816,38,16.7,11.78,34,57,Moderate,Medium,10,Yes,32500–40590
Hatchback,9,156418,101,2299,35,9.5,11.15,44,43,Good,Medium,11,Yes,53069–57517
Truck,13,85753,100,2809,47,18.8,12.71,39,34,Good,High,6,Yes,26022–42228
Hatchback,3,125181,105,1865,31,10.4,12.09,45,40,Critical,Low,2,Yes,70634–86322
Hatchback,1,140567,103,1620,22,10.7,11.99,32,106,Moderate,Low,10,No,53281–79775
SUV,8,41044,93,1695,34,14.1,12.38,43,40,Critical,High,3,No,49677–53515
Sedan,2,178058,97,2638,25,10.6,12.35,39,106,Moderate,Low,11,No,59035–70317
Sedan,5,9642,91,1871,40,11.2,11.49,43,46,Worn,Low,5,No,61907–85121
Truck,12,38921,93,2564,23,17.9,11.49,31,76,Good,Medium,4,No,38340–65040
SUV,11,84813,87,2904,39,11.0,11.41,45,65,Good,Low,2,Yes,48722–71532
SUV,1,83351,102,2105,35,19.7,12.52,33,57,Good,Medium,8,No,47713–75455
SUV,6,138013,91,1916,20,6.6,12.63,30,36,Worn,High,12,Yes,37122–60852
Truck,8,55324,95,2721,22,15.5,12.54,42,79,Moderate,Low,9,No,51522–63140
Hatchback,13,156441,101,1625,44,7.6,12.57,35,35,Worn,Low,1,No,51049–77517
Hatchback,3,182768,109,2962,47,6.9,12.37,40,48,Good,Medium,3,Yes,54226–75832
Truck,15,62208,87,1672,44,16.8,11.31,40,98,Moderate,Low,10,No,43097–49375
SUV,15,161340,104,1650,41,16.3,12.81,41,95,Worn,Low,5,Yes,51415–59417
Hatchback,3,167081,97,2505,20,5.4,12.43,38,95,Good,High,6,No,37830–55922
Hatchback,2,175004,95,2321,40,19.8,11.55,37,65,Moderate,High,6,Yes,39910–65982
SUV,6,164143,92,2285,46,9.3,12.82,35,80,Good,Low,5,Yes,61854–82668
Truck,15,8495,86,2556,35,8.2,11.01,34,106,Worn,Medium,7,Yes,33666–56790
Sedan,13,17400,101,2061,30,9.7,12.9,35,55,Worn,Medium,5,Yes,48189–61477
Sedan,4,111623,102,2077,40,19.0,12.48,45,105,Moderate,Medium,12,No,49763–59223
Truck,6,124743,94,1994,39,13.0,11.38,32,100,Good,Medium,12,No,51421–53639
SUV,5,173651,89,2631,36,16.0,12.28,35,64,Good,Low,1,Yes,62677–78767
Hatchback,5,128236,95,2092,33,7.4,12.87,44,40,Moderate,Medium,12,No,50391–71601
Sedan,12,187828,89,2303,33,16.1,12.51,37,105,Good,Medium,12,No,26944–54352
Truck,11,174102,106,2790,47,15.2,11.65,34,109,Moderate,High,3,Yes,38003–59595
Hatchback,15,77410,100,2711,25,11.1,11.96,38,43,Moderate,Low,2,No,49521–71805
Hatchback,5,195607,90,2852,46,13.7,11.84,31,81,Critical,Medium,12,Yes,49267–74051
Sedan,7,195736,101,2970,30,5.7,12.59,36,107,Moderate,High,11,No,28322–55698
SUV,3,172477,89,2673,23,18.1,11.89,45,33,Worn,Low,1,No,66817–76657
Hatchback,8,7041,94,2097,40,14.1,12.15,31,94,Critical,Medium,9,Yes,53669–65857
Truck,14,102911,89,1644,44,19.8,12.51,36,74,Worn,Low,7,No,48949–55687
Hatchback,8,106796,85,1847,32,18.6,11.33,31,64,Good,Low,11,Yes,44024–64776
Hatchback,4,117682,105,2574,43,18.7,12.24,31,55,Good,High,11,No,34219–60089
SUV,5,198366,109,2654,36,7.6,11.87,44,69,Worn,Low,8,Yes,46126–68832
Hatchback,14,49384,104,1962,47,17.2,11.57,43,41,Good,High,5,No,34715–45243
Truck,10,59037,87,1614,42,19.5,11.33,44,45,Critical,Medium,6,Yes,44121–63195
SUV,1,120315,108,1560,26,6.4,11.48,32,38,Moderate,High,1,Yes,53517–67009
