Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Hatchback,11,66785,103,2279,33,6.9,12.46,39,68,Moderate,High,3,No,"15,001–35,000"
Hatchback,12,74346,110,1948,31,18.6,12.09,44,39,Moderate,Low,3,Yes,"35,001–60,000"
Hatchback,1,195990,97,2613,27,11.7,12.05,45,34,Worn,High,7,No,"15,001–35,000"
Hatchback,12,60378,102,2961,35,7.9,11.52,30,90,Good,High,9,No,"15,001–35,000"
Sedan,2,154453,98,1820,34,14.3,12.77,45,35,Critical,Low,1,No,"35,001–60,000"
SUV,4,79336,108,2526,22,17.0,11.38,43,43,Critical,Low,2,No,"5,001–15,000"
Hatchback,9,83296,109,2249,49,17.0,12.36,31,57,Good,Low,8,No,"35,001–60,000"
Hatchback,14,160426,86,1995,38,16.7,12.26,37,94,Worn,Medium,6,No,"35,001–60,000"
Hatchback,8,83564,95,1505,25,9.7,11.7,39,95,Critical,High,1,Yes,"15,001–35,000"
Sedan,12,143542,91,2291,33,13.3,12.26,36,48,Worn,Medium,1,Yes,"60,001+"
SUV,14,126589,86,1575,20,16.4,11.87,32,93,Good,High,12,No,"5,001–15,000"
Truck,14,23575,91,2238,20,5.9,12.88,45,40,Good,Low,9,No,"15,001–35,000"
Hatchback,11,55824,108,2455,38,11.7,11.84,44,91,Critical,Medium,10,No,"5,001–15,000"
Hatchback,4,100667,95,1601,38,13.4,11.01,31,60,Worn,High,9,No,"35,001–60,000"
Truck,13,113719,108,2440,41,5.9,12.19,37,39,Good,Medium,7,No,"15,001–35,000"
Sedan,11,194968,106,2429,29,8.1,12.9,44,94,Critical,Low,2,No,"0–5,000"
Truck,2,8352,106,2382,49,7.0,11.6,43,68,Good,Low,3,Yes,"60,001+"
Truck,13,174690,92,2708,24,8.1,12.59,40,58,Moderate,High,3,No,"15,001–35,000"
Hatchback,4,6897,101,1547,29,13.1,12.94,33,80,Critical,High,3,Yes,"0–5,000"
Truck,8,41981,96,2034,22,18.4,12.5,35,100,Critical,Low,9,Yes,"15,001–35,000"
SUV,14,145550,89,2135,20,16.1,12.17,36,51,Worn,High,8,Yes,"5,001–15,000"
Truck,14,171244,108,1671,44,10.0,12.42,32,57,Worn,Medium,8,No,"15,001–35,000"
Hatchback,8,167981,97,2749,29,17.0,12.75,41,42,Worn,Medium,10,No,"35,001–60,000"
Sedan,6,117878,106,1508,43,5.0,11.98,35,107,Moderate,Low,11,Yes,"35,001–60,000"
Truck,7,82992,103,2521,21,8.6,12.92,31,33,Good,Medium,12,No,"15,001–35,000"
Hatchback,10,77651,85,2211,42,12.0,11.13,43,58,Moderate,Medium,12,No,"60,001+"
Sedan,10,75343,93,2130,23,10.4,11.23,34,81,Critical,Low,6,Yes,"15,001–35,000"
Sedan,5,92002,98,2613,46,13.9,11.01,40,95,Moderate,Low,5,Yes,"60,001+"
Hatchback,13,156170,103,2824,42,19.8,12.42,37,59,Moderate,High,6,Yes,"5,001–15,000"
Truck,2,48601,109,1667,21,6.3,12.97,43,102,Moderate,Medium,11,Yes,"5,001–15,000"
Hatchback,10,187201,107,1967,41,17.2,11.38,31,63,Good,High,9,Yes,"15,001–35,000"
Sedan,2,101689,104,2488,44,18.0,12.54,30,71,Critical,Low,7,Yes,"15,001–35,000"
Truck,2,110471,110,2790,45,5.3,11.74,31,35,Moderate,High,4,Yes,"15,001–35,000"
Truck,13,167350,94,1500,33,12.5,12.62,37,108,Worn,High,7,Yes,"35,001–60,000"
SUV,6,63907,89,2230,40,6.4,11.57,32,34,Worn,High,6,Yes,"35,001–60,000"
SUV,12,120688,109,1992,38,9.6,12.74,39,70,Moderate,High,2,No,"5,001–15,000"
SUV,11,61086,97,1763,50,10.0,11.06,30,70,Worn,High,1,Yes,"15,001–35,000"
SUV,9,117074,99,2053,23,7.0,11.24,34,44,Critical,Medium,3,Yes,"15,001–35,000"
Sedan,12,179282,96,1723,49,5.6,12.54,41,95,Good,High,11,Yes,"15,001–35,000"
SUV,12,53585,100,2045,32,19.0,11.79,45,72,Critical,Medium,12,Yes,"35,001–60,000"
Sedan,11,60040,104,2088,22,6.1,11.68,38,47,Moderate,Medium,2,No,"15,001–35,000"
Sedan,13,192979,94,2442,38,10.1,11.83,34,43,Worn,Low,2,Yes,"35,001–60,000"
SUV,11,174820,104,2226,32,9.3,12.51,36,94,Good,High,4,Yes,"5,001–15,000"
Sedan,5,113430,107,2329,48,8.5,12.57,44,82,Moderate,High,11,No,"5,001–15,000"
Hatchback,13,18916,85,2930,25,12.3,11.67,37,85,Worn,High,3,Yes,"5,001–15,000"
Truck,6,29492,87,2850,32,16.8,11.13,45,93,Worn,High,7,No,"60,001+"
Sedan,6,51819,92,2996,43,12.3,11.9,42,109,Good,Medium,3,Yes,"60,001+"
Sedan,1,134064,102,2668,50,17.7,11.13,41,85,Good,Low,1,No,"35,001–60,000"
Hatchback,1,86171,99,2374,23,19.0,11.87,36,103,Moderate,Medium,12,Yes,"35,001–60,000"
SUV,15,33342,89,2305,28,11.5,11.32,41,77,Moderate,High,2,Yes,"15,001–35,000"
Hatchback,4,198661,92,1535,31,13.6,12.01,36,73,Worn,Low,12,No,"35,001–60,000"
Truck,13,142966,104,2392,23,9.7,12.73,37,90,Good,High,5,No,"0–5,000"
SUV,6,94288,107,2260,49,10.5,11.21,33,65,Good,Medium,1,No,"35,001–60,000"
SUV,5,49276,108,2429,45,11.0,13.0,39,88,Critical,Low,1,Yes,"15,001–35,000"
Truck,13,41554,101,1753,29,11.8,11.9,44,94,Good,Low,8,Yes,"5,001–15,000"
Truck,2,139611,96,2364,29,15.1,12.53,32,38,Critical,Medium,9,No,"5,001–15,000"
Truck,1,165399,100,2127,20,13.1,12.97,44,41,Critical,Medium,5,Yes,"5,001–15,000"
Sedan,6,8177,103,2038,23,12.0,11.64,37,91,Critical,Medium,2,Yes,"5,001–15,000"
Truck,9,187269,95,2608,35,12.2,11.06,42,59,Critical,High,5,No,"5,001–15,000"
Hatchback,5,28367,107,2639,41,9.6,11.8,37,106,Moderate,Medium,3,No,"35,001–60,000"
SUV,8,110835,102,1630,32,6.0,12.79,43,63,Worn,Medium,12,Yes,"35,001–60,000"
Truck,3,38266,105,2804,20,13.9,12.52,32,93,Good,Medium,1,Yes,"15,001–35,000"
Truck,8,162902,99,2539,35,18.0,12.89,39,102,Worn,High,2,Yes,"35,001–60,000"
Sedan,10,140953,92,2262,28,16.1,12.88,31,33,Moderate,Low,8,No,"15,001–35,000"
Hatchback,1,195570,104,1934,29,6.4,12.97,38,50,Good,Medium,9,No,"5,001–15,000"
Sedan,2,96179,88,1705,27,18.8,11.03,42,56,Good,Low,6,Yes,"35,001–60,000"
Sedan,6,195505,92,2353,31,14.2,11.86,40,77,Good,Medium,5,Yes,"60,001+"
Hatchback,12,193428,90,2668,27,6.6,12.96,44,64,Worn,Low,8,No,"15,001–35,000"
SUV,14,130529,107,2168,31,15.9,11.17,30,63,Good,High,5,No,"5,001–15,000"
Sedan,4,130140,109,2060,21,15.7,12.42,40,42,Critical,Medium,8,Yes,"5,001–15,000"
Sedan,8,154248,96,1732,46,9.2,11.1,38,85,Worn,High,8,No,"15,001–35,000"
Truck,1,59781,92,1755,33,19.4,11.95,37,90,Good,High,5,Yes,"35,001–60,000"
SUV,14,106834,110,2762,43,5.7,11.09,40,68,Worn,Medium,6,No,"15,001–35,000"
SUV,5,113474,102,1702,22,17.9,11.07,40,69,Good,High,8,Yes,"15,001–35,000"
SUV,3,41785,101,2430,42,18.0,11.39,30,53,Moderate,Low,2,Yes,"60,001+"
Sedan,9,188987,107,1797,28,13.1,12.18,33,42,Critical,Medium,2,Yes,"5,001–15,000"
Hatchback,14,30637,101,1725,25,11.3,12.12,44,42,Critical,Medium,8,No,"5,001–15,000"
Sedan,11,21711,109,2213,36,10.3,11.16,30,92,Good,Low,5,Yes,"35,001–60,000"
Truck,5,92742,106,1993,29,10.0,11.28,33,45,Moderate,Low,10,No,"15,001–35,000"
Sedan,5,171090,89,2808,44,18.2,11.6,45,80,Moderate,Medium,9,Yes,"60,001+"
Truck,9,56090,107,2524,33,19.5,11.47,32,74,Good,High,8,No,"35,001–60,000"
Hatchback,12,14090,94,2458,22,5.1,11.91,32,71,Critical,Low,11,Yes,"15,001–35,000"
SUV,9,71939,103,2446,43,15.9,11.97,31,32,Worn,Low,11,Yes,"35,001–60,000"
SUV,13,32094,101,2947,20,16.5,12.82,36,72,Moderate,Medium,5,Yes,"5,001–15,000"
SUV,6,100772,97,2816,35,9.7,12.96,42,97,Good,Medium,10,No,"60,001+"
Sedan,9,29806,86,2681,29,18.2,12.59,44,74,Good,Low,7,No,"35,001–60,000"
Sedan,14,88400,85,2621,38,9.0,12.76,30,49,Good,High,1,Yes,"15,001–35,000"
Truck,8,112933,109,2616,24,19.1,11.38,37,100,Worn,Low,5,Yes,"35,001–60,000"
Sedan,5,27207,107,1959,48,7.3,11.02,36,83,Worn,Medium,8,Yes,"35,001–60,000"
Truck,12,174936,89,1746,39,15.4,12.75,32,80,Good,High,12,No,"15,001–35,000"
Hatchback,8,173760,103,1597,24,5.2,12.45,39,87,Worn,Medium,9,Yes,"5,001–15,000"
Truck,2,161943,92,2829,30,8.8,11.01,41,63,Critical,High,10,Yes,"5,001–15,000"
Truck,9,38439,91,1544,29,5.1,11.15,43,63,Good,Low,2,No,"35,001–60,000"
SUV,9,43393,107,1790,36,12.1,12.71,35,106,Critical,Low,3,Yes,"15,001–35,000"
Truck,10,98900,109,1704,28,19.3,11.86,30,106,Good,High,8,Yes,"5,001–15,000"
Sedan,4,130585,92,2672,28,11.6,11.5,30,76,Moderate,Low,10,Yes,"15,001–35,000"
Truck,2,80650,90,2465,42,19.9,12.67,43,51,Good,Medium,8,Yes,"60,001+"
SUV,5,85503,87,2521,48,8.6,12.15,40,61,Worn,High,8,Yes,"35,001–60,000"
SUV,15,113104,93,2509,20,9.2,12.91,30,34,Moderate,High,4,Yes,"15,001–35,000"
Hatchback,1,57174,109,2335,42,11.1,12.01,40,31,Worn,High,5,No,"15,001–35,000"
SUV,5,129083,85,1671,36,9.8,11.56,39,97,Critical,High,10,No,"15,001–35,000"
Truck,11,42401,87,2567,27,11.9,12.02,31,105,Critical,High,11,Yes,"0–5,000"
Truck,15,144359,89,1842,41,7.6,12.92,33,74,Worn,Low,11,Yes,"15,001–35,000"
SUV,15,168616,102,2237,28,16.1,11.4,37,81,Critical,High,9,No,"0–5,000"
Sedan,11,168755,97,1637,42,10.6,11.79,33,68,Worn,Medium,8,Yes,"60,001+"
Sedan,6,177109,93,2817,29,14.5,11.87,32,49,Moderate,Medium,7,No,"15,001–35,000"
Hatchback,8,121469,106,2617,41,8.1,11.44,42,60,Good,High,12,No,"5,001–15,000"
Truck,14,112533,99,2275,42,9.3,12.53,33,100,Critical,High,7,Yes,"15,001–35,000"
Sedan,1,148648,102,2970,49,13.8,11.87,41,47,Good,Low,9,Yes,"15,001–35,000"
SUV,9,90049,87,2821,28,13.2,11.17,37,102,Good,Low,4,No,"35,001–60,000"
Sedan,4,108535,88,2231,21,9.6,11.37,38,106,Worn,Low,8,No,"35,001–60,000"
SUV,3,46182,94,2914,35,10.5,12.8,35,55,Critical,High,11,No,"15,001–35,000"
Hatchback,11,30221,88,2142,38,16.3,12.03,44,72,Good,High,12,Yes,"35,001–60,000"
Hatchback,14,27322,107,2691,47,19.0,11.34,45,37,Worn,High,6,Yes,"15,001–35,000"
Sedan,6,70005,108,2264,45,18.7,12.96,41,82,Critical,Low,4,Yes,"15,001–35,000"
SUV,3,110294,110,2810,47,9.0,11.32,42,48,Good,Medium,12,No,"35,001–60,000"
Hatchback,2,105084,108,1818,43,9.1,12.91,40,30,Good,Medium,8,Yes,"60,001+"
Truck,7,150125,92,2320,21,5.7,12.84,32,42,Good,Low,11,No,"15,001–35,000"
Hatchback,1,77084,94,2756,21,5.7,12.11,45,94,Moderate,High,4,No,"15,001–35,000"
Sedan,14,111197,105,2653,44,9.5,11.46,35,41,Good,Medium,7,Yes,"15,001–35,000"
Sedan,4,41667,90,1964,47,17.4,11.73,32,35,Moderate,Medium,1,Yes,"60,001+"
Sedan,10,47737,103,2406,49,18.8,11.15,42,99,Critical,High,8,No,"5,001–15,000"
SUV,15,159708,105,1679,44,12.5,11.21,41,32,Worn,High,4,Yes,"5,001–15,000"
SUV,6,27137,94,1590,35,13.5,11.54,41,40,Moderate,High,4,No,"35,001–60,000"
SUV,11,66382,89,2520,31,9.2,12.23,44,107,Good,Low,8,No,"60,001+"
Truck,1,107213,100,2364,24,12.9,11.62,45,47,Moderate,Low,12,No,"35,001–60,000"
SUV,10,179706,94,2598,24,15.0,12.35,30,63,Moderate,Medium,1,No,"35,001–60,000"
SUV,10,49748,95,1842,28,16.4,11.35,41,95,Moderate,Medium,7,Yes,"60,001+"
Truck,14,101465,96,1917,45,7.7,12.24,32,91,Moderate,Low,4,No,"35,001–60,000"
Hatchback,9,25068,102,1553,28,6.2,11.05,38,83,Moderate,Medium,6,Yes,"35,001–60,000"
Sedan,12,10757,94,2039,38,5.2,11.61,33,32,Worn,Medium,11,Yes,"60,001+"
Sedan,12,18975,99,2608,27,9.6,11.36,40,60,Critical,Low,11,Yes,"5,001–15,000"
SUV,10,123474,91,1541,41,5.5,11.55,30,97,Good,High,12,No,"15,001–35,000"
SUV,15,148410,94,2962,27,5.9,11.1,44,45,Critical,Low,4,No,"5,001–15,000"
SUV,7,164783,96,1671,49,17.3,11.19,44,82,Moderate,Medium,5,Yes,"35,001–60,000"
Truck,9,67662,88,1712,28,10.3,12.37,36,30,Critical,High,2,Yes,"15,001–35,000"
SUV,2,51137,86,2113,31,9.3,12.28,32,91,Critical,Medium,11,No,"35,001–60,000"
Truck,5,145729,102,2799,49,19.5,12.98,30,36,Critical,High,9,Yes,"0–5,000"
Hatchback,11,97395,92,1918,22,9.4,11.76,43,70,Worn,Medium,1,Yes,"15,001–35,000"
Hatchback,13,148115,99,2524,44,17.2,11.82,42,31,Good,Medium,3,No,"35,001–60,000"
Hatchback,8,132164,87,1953,43,14.5,12.06,45,110,Good,High,7,No,"15,001–35,000"
Truck,1,198984,91,2339,38,14.6,12.2,35,43,Moderate,Medium,8,Yes,"60,001+"
SUV,15,136732,101,1511,24,14.9,12.72,38,43,Critical,Medium,5,No,"5,001–15,000"
SUV,6,78637,85,2439,48,14.6,12.92,30,67,Worn,Low,4,Yes,"60,001+"
Sedan,14,108441,94,2968,38,8.9,11.76,30,43,Critical,Medium,12,Yes,"35,001–60,000"
SUV,11,195112,93,2348,31,7.5,12.01,32,30,Worn,Medium,9,No,"35,001–60,000"
Hatchback,10,104963,105,2380,41,6.8,11.01,36,106,Good,Medium,2,No,"35,001–60,000"
Sedan,15,76240,103,2959,25,8.4,11.0,38,45,Critical,High,6,No,"0–5,000"
Sedan,15,147987,100,2805,40,6.0,11.09,38,61,Critical,Low,2,Yes,"35,001–60,000"
Sedan,12,99458,91,1548,21,18.9,12.58,37,88,Worn,Low,7,Yes,"15,001–35,000"
Hatchback,4,167843,103,1792,27,13.1,12.76,40,68,Worn,Low,6,No,"15,001–35,000"
Truck,10,70569,109,2352,31,6.1,11.43,33,50,Good,Medium,11,No,"15,001–35,000"
SUV,6,146083,108,2980,34,8.0,11.8,35,73,Moderate,Low,7,No,"35,001–60,000"
Hatchback,10,196517,98,2368,31,13.9,11.99,32,35,Moderate,Medium,9,No,"35,001–60,000"
Hatchback,7,20621,109,2656,35,15.6,12.4,38,106,Worn,High,1,Yes,"15,001–35,000"
Sedan,2,26624,103,1636,28,12.3,11.95,37,36,Good,High,9,No,"5,001–15,000"
Sedan,4,30958,103,2848,33,13.1,11.38,44,90,Good,High,5,Yes,"15,001–35,000"
SUV,8,54218,106,2902,47,17.1,12.5,31,103,Worn,Medium,11,No,"15,001–35,000"
SUV,2,5296,102,2238,45,14.6,11.54,31,92,Good,Medium,7,Yes,"60,001+"
Sedan,2,84925,85,2796,49,10.9,12.26,40,54,Good,Low,1,Yes,"60,001+"
Truck,15,8098,93,2278,42,16.6,11.86,45,73,Worn,Medium,5,No,"60,001+"
Hatchback,14,149178,108,2505,21,7.2,11.25,38,73,Moderate,Medium,4,No,"5,001–15,000"
Truck,2,5289,97,2546,37,8.8,11.57,39,60,Worn,Medium,9,No,"60,001+"
Sedan,14,8825,90,2066,28,11.4,11.93,43,38,Good,Low,1,Yes,"35,001–60,000"
Hatchback,5,101405,110,2129,22,7.8,11.57,45,65,Moderate,Low,2,No,"15,001–35,000"
SUV,2,76340,94,2721,29,17.0,11.1,33,51,Good,High,6,Yes,"15,001–35,000"
Hatchback,9,75200,106,2357,22,11.1,11.32,33,52,Worn,High,12,No,"0–5,000"
Truck,3,139875,109,2138,36,8.3,11.24,42,69,Worn,Low,2,Yes,"35,001–60,000"
SUV,3,138767,86,2388,36,5.5,12.42,43,103,Worn,High,4,Yes,"35,001–60,000"
Truck,8,143115,107,2818,45,16.6,11.99,39,85,Good,High,2,No,"15,001–35,000"
Truck,1,132078,102,2633,49,10.2,11.77,35,84,Critical,Medium,7,No,"5,001–15,000"
Sedan,7,61271,90,2879,28,6.3,11.04,37,102,Good,Low,11,Yes,"35,001–60,000"
Sedan,14,73811,87,1966,37,10.7,11.23,31,50,Critical,Low,5,Yes,"35,001–60,000"
Sedan,3,142809,102,2585,24,7.1,12.33,44,57,Critical,Medium,10,No,"5,001–15,000"
Hatchback,10,107055,95,2386,48,11.6,12.42,44,103,Worn,Low,6,No,"60,001+"
Hatchback,8,113746,110,2587,24,19.2,12.52,37,40,Moderate,Medium,1,Yes,"15,001–35,000"
Hatchback,1,71419,107,2819,23,9.9,12.48,37,95,Moderate,Low,6,No,"15,001–35,000"
SUV,8,138248,104,2858,39,15.8,11.85,45,80,Worn,Medium,4,Yes,"35,001–60,000"
Sedan,7,143892,107,2192,43,6.8,12.52,43,74,Critical,Low,11,Yes,"5,001–15,000"
Hatchback,4,68660,85,2663,28,7.0,12.95,37,49,Moderate,Medium,3,Yes,"35,001–60,000"
SUV,10,95945,89,1764,28,7.9,11.3,44,74,Critical,High,5,Yes,"15,001–35,000"
Truck,9,65346,101,2761,37,13.5,12.86,31,98,Critical,Low,4,Yes,"35,001–60,000"
SUV,7,68676,106,1912,37,11.4,12.15,35,70,Good,Low,6,Yes,"60,001+"
Sedan,12,199964,93,1723,30,17.2,12.52,38,33,Moderate,Medium,1,Yes,"35,001–60,000"
Hatchback,10,174687,95,2087,24,10.7,11.34,35,63,Moderate,Low,1,Yes,"35,001–60,000"
Truck,6,122081,110,1666,27,17.0,11.76,35,102,Worn,Low,9,Yes,"15,001–35,000"
Hatchback,6,66924,98,1958,36,12.1,11.4,44,100,Worn,Low,6,Yes,"60,001+"
Hatchback,14,190486,106,2023,43,16.3,11.52,44,52,Worn,Low,3,No,"15,001–35,000"
Hatchback,4,97931,100,2684,43,6.0,11.94,41,102,Worn,Low,1,No,"60,001+"
Truck,3,75931,99,2960,39,17.9,12.28,31,85,Good,Medium,9,No,"60,001+"
Hatchback,6,60457,88,1900,29,13.8,11.27,43,67,Good,Low,12,Yes,"35,001–60,000"
Truck,1,140771,105,2169,27,6.5,11.53,41,88,Moderate,High,11,No,"0–5,000"
Hatchback,8,75061,88,2111,42,19.0,11.98,37,110,Moderate,High,10,Yes,"35,001–60,000"
Sedan,9,99952,104,2106,28,13.6,12.82,35,66,Worn,Medium,3,No,"15,001–35,000"
Truck,15,86066,104,2518,23,8.7,11.99,38,81,Moderate,High,2,Yes,"5,001–15,000"
Hatchback,6,7093,96,2809,40,18.9,11.09,38,46,Moderate,Medium,12,No,"60,001+"
Truck,14,37718,92,2215,44,14.0,12.05,38,59,Worn,High,9,Yes,"15,001–35,000"
Hatchback,15,179810,87,2119,27,13.2,13.0,42,81,Moderate,Low,9,Yes,"15,001–35,000"
Hatchback,2,129537,103,1836,45,14.5,11.51,30,79,Critical,Low,10,No,"5,001–15,000"
Sedan,9,147777,105,1922,47,10.7,12.49,34,55,Critical,Medium,6,No,"5,001–15,000"
Truck,14,132627,99,2753,27,11.5,12.95,45,40,Worn,Low,12,No,"15,001–35,000"
SUV,2,73069,110,2348,24,10.4,12.82,39,57,Worn,High,4,Yes,"15,001–35,000"
Truck,14,57231,98,2771,28,5.0,12.47,32,99,Moderate,Medium,4,No,"35,001–60,000"
Truck,4,172570,106,1560,28,11.1,12.24,44,94,Worn,Low,12,No,"5,001–15,000"
Sedan,6,120451,97,2368,50,13.3,11.47,43,95,Critical,Low,11,Yes,"35,001–60,000"
SUV,15,110745,110,1972,20,7.3,12.23,38,44,Worn,Medium,2,Yes,"5,001–15,000"
Hatchback,11,18296,106,2389,22,9.5,12.21,37,77,Worn,Medium,2,Yes,"15,001–35,000"
Hatchback,10,168812,103,2178,33,5.3,12.09,43,39,Critical,Medium,12,No,"5,001–15,000"
Hatchback,4,57988,107,2730,45,15.3,11.05,44,94,Good,Medium,6,Yes,"60,001+"
SUV,7,189406,98,2477,30,8.3,12.21,40,97,Good,Low,9,No,"60,001+"
SUV,4,184798,93,1553,23,16.5,11.92,34,60,Critical,High,7,Yes,"5,001–15,000"
Hatchback,9,32301,87,2315,29,18.6,12.83,38,89,Critical,High,11,No,"0–5,000"
Truck,11,65660,106,1817,20,19.6,11.87,43,35,Worn,Low,10,No,"5,001–15,000"
Sedan,10,12590,93,1750,40,17.2,11.82,37,48,Worn,Medium,3,Yes,"60,001+"
Hatchback,1,87286,95,1612,21,16.6,11.47,43,66,Good,Low,8,Yes,"35,001–60,000"
Hatchback,1,138420,103,2059,21,15.6,12.37,39,70,Moderate,Medium,1,Yes,"15,001–35,000"
Truck,11,41698,109,2030,34,19.3,11.77,38,85,Worn,Low,1,Yes,"35,001–60,000"
Truck,14,127689,109,2679,35,19.8,11.6,31,58,Moderate,Low,9,Yes,"15,001–35,000"
Sedan,13,169383,108,2205,23,10.6,11.94,41,68,Moderate,Low,1,Yes,"15,001–35,000"
Hatchback,15,80028,89,2501,24,13.8,12.93,44,52,Critical,Medium,1,Yes,"15,001–35,000"
Hatchback,4,182856,105,2067,28,18.7,11.85,33,82,Moderate,Medium,8,Yes,"15,001–35,000"
SUV,7,9594,102,2308,38,16.2,12.78,40,77,Good,Low,4,No,"35,001–60,000"
Sedan,5,33885,94,2226,38,7.0,11.84,45,30,Critical,Low,4,No,"35,001–60,000"
Truck,12,55741,87,2937,27,13.2,12.65,36,58,Good,Medium,10,Yes,"15,001–35,000"
Truck,8,184357,91,1840,48,9.9,12.52,41,107,Worn,High,8,Yes,"15,001–35,000"
SUV,4,85742,100,2530,40,13.6,11.11,38,36,Critical,Low,5,No,"35,001–60,000"
Truck,8,168448,87,2053,31,5.6,12.03,39,65,Moderate,Medium,7,Yes,"60,001+"
Hatchback,7,129360,100,2558,47,17.6,12.75,40,82,Moderate,Low,6,Yes,"60,001+"
SUV,4,150789,98,2488,36,7.8,12.17,32,83,Critical,Low,8,Yes,"35,001–60,000"
Hatchback,13,128052,100,2893,40,6.8,12.76,36,43,Worn,Medium,3,Yes,"60,001+"
Sedan,14,177612,87,2667,44,8.0,12.71,45,104,Worn,Medium,12,No,"35,001–60,000"
Truck,8,155354,99,2666,30,11.7,12.57,38,60,Worn,High,4,Yes,"35,001–60,000"
Hatchback,3,111170,102,2470,41,13.4,11.65,40,110,Worn,Medium,5,No,"60,001+"
Truck,7,34783,93,1909,39,16.7,11.03,32,42,Good,Medium,3,Yes,"60,001+"
Truck,6,197827,87,2726,42,13.2,11.68,45,98,Moderate,Medium,8,Yes,"35,001–60,000"
Truck,8,153316,105,1864,32,14.5,12.03,38,75,Critical,Medium,3,Yes,"15,001–35,000"
Truck,12,34271,110,2987,45,7.1,12.11,42,55,Critical,High,7,Yes,"0–5,000"
SUV,1,145952,97,2827,46,11.0,11.12,43,65,Worn,Low,4,Yes,"60,001+"
Hatchback,9,115604,106,2272,50,18.5,11.98,42,38,Moderate,Medium,11,Yes,"15,001–35,000"
Truck,8,67015,100,2937,40,9.4,12.06,39,42,Good,Low,12,No,"35,001–60,000"
Hatchback,8,158780,105,2373,40,19.9,12.68,37,83,Moderate,High,12,Yes,"5,001–15,000"
Sedan,2,173887,90,1533,28,9.1,12.26,43,46,Good,High,11,No,"15,001–35,000"
Sedan,7,102889,108,2294,23,13.2,12.58,39,89,Worn,High,12,No,"5,001–15,000"
Sedan,6,63840,93,1989,37,14.8,11.2,38,93,Critical,High,10,No,"15,001–35,000"
SUV,9,59556,98,1622,24,11.8,11.88,41,87,Worn,High,1,Yes,"15,001–35,000"
Sedan,1,138560,96,2609,28,7.2,11.01,41,32,Worn,Medium,5,Yes,"35,001–60,000"
Sedan,1,39205,92,1571,42,5.9,12.28,45,100,Worn,Medium,7,No,"60,001+"
Sedan,3,61615,99,1984,35,15.2,11.36,36,72,Moderate,High,12,Yes,"15,001–35,000"
Sedan,10,77207,103,1988,41,17.8,12.39,37,54,Good,Low,11,Yes,"35,001–60,000"
Sedan,13,95301,90,1561,25,18.6,12.7,31,64,Good,Low,6,No,"15,001–35,000"
SUV,1,130293,89,2273,37,13.3,12.85,32,91,Good,High,2,No,"35,001–60,000"
Sedan,14,146668,90,2704,44,18.6,11.3,36,44,Moderate,Medium,6,Yes,"60,001+"
Hatchback,12,26905,98,1666,20,18.8,12.52,42,32,Moderate,High,8,No,"5,001–15,000"
Hatchback,10,154446,91,2870,32,14.7,12.34,33,48,Critical,Medium,12,Yes,"15,001–35,000"
Hatchback,9,140026,103,2436,48,17.3,12.29,41,38,Good,High,7,No,"15,001–35,000"
Hatchback,11,137286,92,2675,23,16.9,12.67,33,88,Moderate,High,3,No,"5,001–15,000"
Sedan,1,79432,90,2884,29,7.9,11.11,37,40,Critical,High,8,Yes,"15,001–35,000"
Sedan,8,124225,88,1995,37,5.2,11.49,38,101,Moderate,Medium,9,Yes,"35,001–60,000"
Hatchback,4,76466,85,2802,42,9.9,12.22,44,96,Moderate,Medium,1,Yes,"60,001+"
SUV,14,89964,88,1779,28,9.0,11.93,45,74,Critical,High,3,Yes,"0–5,000"
SUV,13,46713,85,1609,36,17.0,11.8,31,86,Good,Low,5,Yes,"60,001+"
SUV,9,92681,92,1793,44,17.5,11.16,37,88,Worn,High,9,No,"35,001–60,000"
Sedan,5,93631,107,2828,45,9.8,11.52,37,39,Moderate,Low,8,Yes,"60,001+"
Sedan,11,197356,86,1901,50,8.7,12.09,42,87,Good,Low,10,Yes,"35,001–60,000"
Truck,2,139821,91,2466,38,8.7,11.14,39,109,Worn,Low,7,Yes,"60,001+"
Truck,11,28240,92,1614,22,7.1,11.02,36,79,Worn,Low,3,No,"35,001–60,000"
Hatchback,8,195898,86,2881,24,19.1,12.98,35,63,Critical,High,4,No,"0–5,000"
Truck,11,136852,97,2352,40,18.5,11.84,34,72,Critical,Low,7,No,"15,001–35,000"
Sedan,6,43289,108,2695,50,16.2,12.41,40,85,Good,Low,3,Yes,"35,001–60,000"
SUV,12,9553,97,2407,22,9.3,11.04,44,50,Good,Medium,5,No,"15,001–35,000"
Hatchback,1,37316,97,2765,42,16.4,12.78,35,106,Worn,High,6,No,"35,001–60,000"
Hatchback,15,47133,97,2503,28,5.8,11.57,45,96,Worn,Low,8,Yes,"35,001–60,000"
Hatchback,11,87131,101,2571,31,13.6,12.95,40,67,Good,Medium,7,No,"15,001–35,000"
Truck,6,174034,89,2086,41,7.6,12.31,39,35,Good,Low,9,No,"35,001–60,000"
Sedan,6,68838,100,2483,31,7.6,12.2,32,90,Critical,Low,4,Yes,"35,001–60,000"
